id,lon,lat,province,city,name,address,brand,category,birth,all_day,wifi,store_view,basketball,self_service,attractions,train,breakfast
15770,120.074711,29.3031,浙江省,金华市,义乌世纪,义乌市城中中路世纪商场地下一层一街,KFC,餐饮,true,false,false,false,true,false,false,false,false
15775,119.676457,29.089576,浙江省,金华市,金华万达,李渔东路366号万达广场1楼,KFC,餐饮,false,false,false,false,false,false,false,false,false
15772,120.029935,28.896715,浙江省,金华市,永康时代,永康市胜利街103号,KFC,餐饮,false,true,false,false,true,false,false,false,true
15777,120.10405,29.339999,浙江省,金华市,义乌银海,义乌市银海路292号,KFC,餐饮,false,true,false,true,false,false,false,false,true
15776,120.025677,29.193813,浙江省,金华市,佛堂朝阳,义乌市稠佛路172号,KFC,餐饮,true,false,false,true,false,false,false,false,true
15762,119.653989,29.101945,浙江省,金华市,金华一百,西市街159号,KFC,餐饮,false,false,false,false,false,false,false,false,false
15773,120.076867,29.30274,浙江省,金华市,义乌解百,义乌市稠城镇城中中路111号,KFC,餐饮,false,true,false,false,true,false,false,false,true
15774,119.657404,29.070983,浙江省,金华市,金华大润发,八一南街1168号大润发超市一楼,KFC,餐饮,false,false,false,false,false,false,false,false,false
15778,120.102205,29.303559,浙江省,金华市,义乌五爱,义乌市江东中路55号,KFC,餐饮,true,true,false,true,true,false,false,false,true
15771,120.033589,28.894182,浙江省,金华市,永康华联,永康市胜利街2号,KFC,餐饮,false,false,false,false,true,false,false,false,true
15781,120.074697,29.307786,浙江省,金华市,义乌银泰,义乌市工人西路15号银泰广场2楼,KFC,餐饮,false,false,false,true,false,false,false,false,true
15780,120.239382,29.267655,浙江省,金华市,东阳金天地,东阳人民路106号金天地购物广场,KFC,餐饮,true,true,false,true,false,false,false,false,false
15786,120.062031,29.297006,浙江省,金华市,义乌宏迪,义乌市稠州西路138号,KFC,餐饮,true,true,false,true,true,false,false,false,true
15782,119.644551,29.086377,浙江省,金华市,金华双龙,双龙南街307号公元大厦一楼,KFC,餐饮,false,true,false,true,true,false,false,false,true
15791,119.91975,28.446123,浙江省,丽水市,丽水时代,大洋路与解放街交叉西北侧金马时代广场一楼,KFC,餐饮,true,true,false,true,true,false,false,false,true
15788,119.924473,28.462077,浙江省,丽水市,丽水万地,丽水市花园路16号一层21号商铺,KFC,餐饮,false,false,false,false,true,false,false,false,false
15792,119.913783,28.450247,浙江省,丽水市,丽水,中山街500号,KFC,餐饮,false,false,false,false,true,false,false,false,true
15758,118.523984,31.674357,安徽省,马鞍山市,马鞍山欧尚,涡阳县雨山路与江东大道交叉口欧尚超一楼,KFC,餐饮,true,false,false,true,true,false,false,false,true
15793,119.111511,28.060984,浙江省,丽水市,龙泉新华,龙泉县新华街28号,KFC,餐饮,true,false,false,true,false,false,false,false,true
15794,119.451719,29.212866,浙江省,兰溪市,兰溪新时代,兰溪市横山路405号嘉泰新时代广场,KFC,餐饮,false,false,false,false,false,false,false,false,false
15795,120.292693,28.135782,浙江省,丽水市,青田鹤城,青田县鹤城东路92--94号,KFC,餐饮,true,true,false,false,true,false,false,false,true
15790,119.904,28.456556,浙江省,丽水市,丽水学院,文进路2号,KFC,餐饮,false,false,false,true,true,false,false,false,true
15760,118.505875,31.699747,安徽省,马鞍山市,花山,解放路15号,KFC,餐饮,true,true,false,false,true,false,false,false,true
15819,121.5548,29.86908,浙江省,宁波市,宁波新水街,海曙区天一广场碶闸街128-152号双号,KFC,餐饮,false,false,false,false,false,true,false,false,true
15810,118.402226,29.126468,浙江省,衢州市,开化东方,开化城关镇临湖路212号,KFC,餐饮,false,false,false,false,true,false,false,false,false
15806,118.957351,28.975905,浙江省,衢州市,衢江东方,衢江区信安大道398号,KFC,餐饮,false,false,false,false,false,false,false,false,false
15813,121.606166,29.811242,浙江省,宁波市,鄞州启明,鄞州区潘火街道启明路818号,KFC,餐饮,false,true,true,true,false,true,false,false,true
15808,119.649851,29.104562,浙江省,金华市,金华锦绣,回溪街228号（解放西路口）,KFC,餐饮,true,true,false,false,true,false,false,false,true
15811,121.589087,29.813657,浙江省,宁波市,宁波下应乐购,鄞州区鄞县大道下应段227号乐购超S01,KFC,餐饮,false,false,false,true,false,true,false,false,false
15844,120.118042,30.297667,浙江省,杭州市,杭州赛码DT,拱墅区登云路518号赛码楼A001号,KFC,餐饮,false,false,true,true,true,true,false,false,true
15825,120.14787,30.30487,浙江省,杭州市,杭州水晶城,杭州市拱墅区上塘路458号水晶城,KFC,餐饮,false,false,false,false,false,true,false,false,true
15839,120.079623,30.150897,浙江省,杭州市,转塘华润,西湖区转塘镇美院南路华润超市1楼,KFC,餐饮,false,false,false,false,true,false,false,false,true
15818,119.730566,29.967144,浙江省,杭州市,新登新兴,富阳市新登镇新兴路51号,KFC,餐饮,true,false,false,true,true,false,false,false,true
15823,119.804358,29.841797,浙江省,杭州市,桐庐服务区北,桐庐县杭新景高速公路（杭千高速）桐庐服务区北区一层,KFC,餐饮,false,false,false,false,false,false,false,false,false
15828,120.183116,30.2447,浙江省,杭州市,东站东广场,东站东广场地下一层C002商铺,KFC,餐饮,false,false,false,false,false,false,false,false,false
15843,119.932786,30.048288,浙江省,杭州市,富阳东方茂,富阳市富春街道金桥北路1号1050号,KFC,餐饮,false,false,false,true,false,false,false,false,true
15827,120.326418,30.310018,浙江省,杭州市,下沙龙湖,杭州市江干区下沙金沙大道560号龙湖金沙天街B1-012,KFC,餐饮,false,false,false,false,false,true,false,false,false
15824,120.0573,30.359582,浙江省,杭州市,良渚永旺,余杭区良渚街道古敦路1888号永旺梦乐城一层NO163,KFC,餐饮,false,false,false,true,false,true,false,false,false
15831,120.078298,30.333116,浙江省,杭州市,杭州三墩厚仁,厚仁路313号,KFC,餐饮,false,false,false,false,false,true,false,false,false
15832,120.196597,30.247478,浙江省,杭州市,杭州四季青,航海路98-108号二楼,KFC,餐饮,false,false,false,false,false,true,false,false,true
15840,120.176021,30.327051,浙江省,杭州市,杭州中大银泰,东新路和石祥路交叉口中大银泰2楼214号,KFC,餐饮,false,false,false,false,false,true,false,false,false
15829,120.152749,30.301934,浙江省,杭州市,杭州钱江市场,上塘路445号一楼,KFC,餐饮,false,false,false,true,false,true,false,false,false
15842,120.212414,30.290283,浙江省,杭州市,杭州新东站2,江干区新火车东站候车大厅隔层,KFC,餐饮,false,false,true,false,false,true,false,true,true
15803,119.649392,29.100304,浙江省,金华市,金华福华,五一路福华广场一层,KFC,餐饮,true,false,false,true,true,false,false,false,true
15835,120.490188,30.26788,浙江省,杭州市,义蓬乐购,萧山区义蓬镇英冠天地华润万家一楼,KFC,餐饮,false,false,false,false,false,false,false,false,false
15830,120.163003,30.268966,浙江省,杭州市,杭州武林服饰城,凤起路519号3幢,KFC,餐饮,false,true,false,false,false,true,false,false,false
15841,120.489932,30.271483,浙江省,杭州市,义蓬购物中心DT,萧山区义蓬镇义蓬中路501号,KFC,餐饮,false,false,false,false,false,false,false,false,true
15837,120.384549,30.311335,浙江省,杭州市,下沙宝龙,经济技术开发区宝龙商业中心3号楼1F-017，2F-016-B,KFC,餐饮,false,false,false,false,false,true,false,false,false
15826,119.804358,29.841797,浙江省,杭州市,桐庐服务区南,桐庐县杭新景高速公路（杭千高速）桐庐服务区南区一层,KFC,餐饮,false,false,false,false,false,false,false,false,false
15834,120.348131,30.309688,浙江省,杭州市,下沙和达城,经济技术开发区2号大街999号,KFC,餐饮,false,false,false,false,false,true,false,false,true
15838,120.266333,30.170459,浙江省,杭州市,杭州萧山旺角城,萧山旺角城8栋1单元新天地旁,KFC,餐饮,false,false,false,false,false,false,false,false,false
15833,120.101555,30.169603,浙江省,杭州市,杭州宋城,之江路148-1号 杭州宋城之江国家旅游度假区,KFC,餐饮,false,false,false,false,false,true,true,false,false
15817,121.536957,29.867798,浙江省,宁波市,宁波马园,海曙区马园路271号,KFC,餐饮,false,true,true,true,true,true,false,false,true
15821,120.125373,30.306566,浙江省,杭州市,莫干山物美,拱墅区莫干山路851号物美超一、二层,KFC,餐饮,true,false,true,true,true,true,false,false,false
15809,121.497393,29.820174,浙江省,宁波市,宁波万成,鄞州区雅戈尔大道429号,KFC,餐饮,false,false,true,true,false,true,false,false,false
15812,121.56729,29.832285,浙江省,宁波市,鄞州印象城,鄞州区钱湖北路288号印象城B1-16号,KFC,餐饮,true,false,true,true,false,true,false,false,false
15822,120.284615,30.34467,浙江省,杭州市,乔司物美,余杭区乔司街道永和村博卡路16号,KFC,餐饮,false,false,false,false,false,true,false,false,false
15804,120.095709,29.320275,浙江省,金华市,义乌宗泽,义乌市稠州北路586号1楼,KFC,餐饮,false,false,false,true,true,false,false,false,true
15805,119.476916,29.212528,浙江省,金华市,兰溪大丰,兰溪市劳动路68号大丰大超,KFC,餐饮,true,false,false,false,true,false,false,false,false
15820,121.695572,29.95044,浙江省,宁波市,镇海华润,镇海区世贸中心A座（镇海区蛟川街道镇宁东路3—21号）,KFC,餐饮,false,false,false,true,false,false,false,false,false
15815,121.395754,30.165079,浙江省,宁波市,观海卫福山,慈溪市观海卫329国道南侧蒋家村,KFC,餐饮,false,false,false,true,false,false,false,false,true
15814,121.236359,30.167502,浙江省,宁波市,慈溪环城,慈溪市浒山街道慈百路７３号,KFC,餐饮,true,true,false,true,false,false,false,false,true
15807,118.6325,28.7455,浙江省,衢州市,城北广场,江山市城北广场98号,KFC,餐饮,true,false,false,false,false,false,false,false,false
15851,120.095009,30.280491,浙江省,杭州市,杭州西城,文二西路551号西城广场一、二楼,KFC,餐饮,true,true,true,false,true,true,false,false,true
15871,120.135806,30.269378,浙江省,杭州市,黄龙恒励,西湖区黄龙路5号恒励大厦1层,KFC,餐饮,false,false,true,true,false,true,false,false,true
15852,120.17019,30.250412,浙江省,杭州市,杭州永安,上城区解放路199号,KFC,餐饮,false,true,true,false,true,true,false,false,true
15867,120.267325,30.160385,浙江省,杭州市,萧山市心,市心南路152号,KFC,餐饮,true,true,false,true,true,false,false,false,false
15859,119.944661,30.048889,浙江省,杭州市,富阳春秋,富阳市桂花西路68号世纪大厦一层,KFC,餐饮,true,true,false,true,true,false,false,false,true
15856,120.303669,30.420584,浙江省,杭州市,余杭中都,余杭区临平北大街1号,KFC,餐饮,false,true,false,false,true,false,false,false,false
15855,120.191968,30.240165,浙江省,杭州市,上乘,近江路好又多一楼,KFC,餐饮,true,true,true,true,true,true,false,false,false
15861,120.176225,30.235071,浙江省,杭州市,江城,上城区江城路558号,KFC,餐饮,false,true,false,false,true,true,false,false,true
15864,120.200321,30.287274,浙江省,杭州市,天成,江干区天成路86号城东衣之家百货一楼,KFC,餐饮,true,true,false,false,true,true,false,false,true
15853,120.278001,30.180015,浙江省,杭州市,萧山天润发,萧山区育才北路518号天润发超1层,KFC,餐饮,false,false,false,false,true,false,false,false,false
15850,119.711394,30.227762,浙江省,杭州市,临安越华,临安市城中街广场花园1号楼,KFC,餐饮,true,true,false,true,true,false,false,false,true
15883,120.190778,30.342862,浙江省,杭州市,杭州石桥大润发,下城区石桥路与杭玻路交叉口西南角,KFC,餐饮,false,false,true,true,false,true,false,false,false
15874,120.095025,30.340413,浙江省,杭州市,杭州西田,余杭区良渚街道莫干山路1509号一层1F014及二层2F007号商铺,KFC,餐饮,false,false,true,false,false,true,false,false,true
15847,120.109842,30.300477,浙江省,杭州市,杭州萍水,萍水街333号新武林商业中心1楼,KFC,餐饮,true,false,false,false,false,true,false,false,true
15848,120.275692,30.427255,浙江省,杭州市,临平绿城蓝庭DT,余杭经济开发区星河路61号,KFC,餐饮,false,false,true,false,false,false,false,false,true
15857,120.267587,30.174081,浙江省,杭州市,萧山万佳,萧山心中路392号金城广场,KFC,餐饮,true,true,false,true,true,false,false,false,false
15872,120.183116,30.2447,浙江省,杭州市,杭州新东站,江干区新火车东站售票大厅隔层,KFC,餐饮,false,false,true,false,false,true,false,true,true
15875,120.217432,30.313043,浙江省,杭州市,杭州笕桥物美,江干区机场路371号物美超市一楼,KFC,餐饮,true,false,true,true,false,true,false,false,true
15845,120.221256,30.215887,浙江省,杭州市,杭州星民DT,滨江区丹枫路265号,KFC,餐饮,false,false,true,true,false,true,false,false,true
15854,120.117708,30.282626,浙江省,杭州市,杭州华商,文二西路2号世纪联华超市内,KFC,餐饮,false,false,true,true,true,true,false,false,true
15849,120.210628,30.200276,浙江省,杭州市,中赢国际,滨江区江晖路1266号1268号1270号,KFC,餐饮,false,false,true,true,false,true,false,false,true
15866,120.151534,30.304418,浙江省,杭州市,上塘,拱墅区上塘镇大关路北侧欧尚超市,KFC,餐饮,false,true,true,false,true,true,false,false,false
15858,119.044674,29.604092,浙江省,杭州市,千岛湖,淳安新安大街78号,KFC,餐饮,true,true,false,true,true,false,false,false,true
15878,120.435851,30.23651,浙江省,杭州市,萧山机场T3到达,萧山国际机场T3到达厅一楼,KFC,餐饮,false,false,false,false,false,true,false,false,true
15882,120.18407,30.47806,浙江省,杭州市,塘栖广济,余杭区塘栖镇广济路1号,KFC,餐饮,true,false,false,true,false,false,false,false,false
15881,119.673365,29.804535,浙江省,杭州市,桐庐世纪联华,桐庐市富春路455号,KFC,餐饮,false,false,false,true,false,false,false,false,false
15873,120.164678,30.27749,浙江省,杭州市,西湖文化广场,西湖文化广场C座8-1号,KFC,餐饮,false,false,false,true,false,true,false,false,true
15889,120.347693,30.305727,浙江省,杭州市,下沙星尚城,经济开发区白杨街道4号大街505号星尚城项目一层,KFC,餐饮,false,false,true,true,false,true,false,false,false
15877,120.177341,30.27889,浙江省,杭州市,杭州和平饭,下城区朝晖路108号,KFC,餐饮,true,true,true,true,true,true,false,false,false
15869,120.133267,30.252239,浙江省,杭州市,岳王,北山路88号,KFC,餐饮,false,false,false,false,false,true,true,false,true
15863,120.173243,30.300632,浙江省,杭州市,德胜,德胜路34号,KFC,餐饮,true,true,false,false,true,true,false,false,true
15870,120.167371,30.269643,浙江省,杭州市,天水,体育场路269号,KFC,餐饮,false,true,true,false,true,true,false,false,true
15865,120.177089,30.258195,浙江省,杭州市,庆春,庆春路70号,KFC,餐饮,false,true,true,false,true,true,false,false,true
15876,120.1629,30.268809,浙江省,杭州市,浙江大酒,延安路595号,KFC,餐饮,false,false,false,true,false,true,false,false,true
15887,120.106906,30.240876,浙江省,杭州市,杭州灵隐,灵隐路38号,KFC,餐饮,false,false,true,true,false,true,true,false,true
15880,120.050063,30.247859,浙江省,杭州市,杭州西溪印象城,五常大道和天目山路交叉口西溪印象城,KFC,餐饮,false,false,true,true,false,true,false,false,false
15888,120.262396,30.17821,浙江省,杭州市,萧山恒隆,萧山恒隆广场一楼B座105号,KFC,餐饮,false,true,false,false,true,false,false,false,false
15868,120.161892,30.285858,浙江省,杭州市,朝晖,河东路138号,KFC,餐饮,true,true,true,true,false,true,false,false,false
15879,120.247625,30.04025,浙江省,杭州市,临浦峙山,萧山区临浦镇峙山北路113号-115号,KFC,餐饮,true,true,false,true,true,false,false,false,false
15860,119.274053,29.471613,浙江省,杭州市,新安,建德市新安路161号,KFC,餐饮,true,true,false,true,true,false,false,false,true
15885,120.09893,30.270017,浙江省,杭州市,杭州莲花,西湖区莲花街333号莲花广场一楼,KFC,餐饮,true,true,true,true,false,true,false,false,true
15886,119.705188,30.222155,浙江省,杭州市,临安万华,锦城街道钱王大街855号,KFC,餐饮,false,false,false,true,false,false,false,false,true
15862,120.122927,30.288053,浙江省,杭州市,文一,文一路296号,KFC,餐饮,false,true,true,false,true,true,false,false,true
15895,120.161768,30.25753,浙江省,杭州市,西湖时代,庆春路227号，地下一楼4号地上一楼6号,KFC,餐饮,false,false,true,true,false,true,false,false,true
15918,121.399114,30.167869,浙江省,宁波市,观海卫大润发,慈溪市观海卫镇观海卫路580号,KFC,餐饮,false,false,false,false,false,false,false,false,false
15927,121.559867,29.876685,浙江省,宁波市,宁波外滩,人民路88号,KFC,餐饮,false,true,true,false,true,true,false,false,true
15891,120.348131,30.309688,浙江省,杭州市,浙江奥特莱斯,下沙启潮路199号奥特莱斯广场,KFC,餐饮,false,false,false,true,false,true,false,false,false
15925,121.817054,29.895629,浙江省,宁波市,北仑大润发,北仑区新大路1229号大润发大卖场1F,KFC,餐饮,false,false,false,false,true,false,false,false,true
15929,121.430452,29.296246,浙江省,宁波市,宁海新人民,宁海市人民路9号宁海大厦1楼,KFC,餐饮,false,false,false,false,true,false,false,false,true
15919,121.695283,29.844999,浙江省,宁波市,五乡爱民DT,鄞州区五乡镇蟠龙村,KFC,餐饮,false,false,false,false,false,true,false,false,false
15916,121.603809,29.884967,浙江省,宁波市,港隆欧尚,高新区沧海路1号港隆时代广场二号楼101、201,KFC,餐饮,false,false,false,false,false,true,false,false,false
15894,120.111688,30.316014,浙江省,杭州市,杭州北站,拱墅区莫干山路1165号汽车北站对面莫干山路1165号,KFC,餐饮,false,false,false,false,true,true,false,false,true
15923,121.431747,29.286958,浙江省,宁波市,桃源,宁海市桃源南路192号,KFC,餐饮,false,false,false,true,true,false,false,false,true
15921,121.546387,29.795275,浙江省,宁波市,宁波环球城银泰精选,鄞州区天童南路1008号425号,KFC,餐饮,false,false,false,false,false,false,false,false,false
15910,121.449919,29.858436,浙江省,宁波市,集士港杉井奥莱,鄞州区集士港镇春华路1399号杉井奥特莱斯广场B12200号商铺,KFC,餐饮,false,false,false,false,false,true,false,false,false
15915,121.465758,29.818355,浙江省,宁波市,宁波栎社机场,栎社国际机场候机楼二楼,KFC,餐饮,false,false,false,false,false,true,false,false,true
15914,121.525304,29.895906,浙江省,宁波市,宁波新星欧尚,海曙区新星路111号122B,KFC,餐饮,true,false,false,true,false,true,false,false,false
15932,121.156418,30.060777,浙江省,宁波市,余姚乐客多,余姚市子陵路53号,KFC,餐饮,true,false,false,true,true,false,false,false,true
15924,121.534889,29.88185,浙江省,宁波市,宁波欧尚,翠柏路208号,KFC,餐饮,false,true,false,false,true,true,false,false,true
15912,121.585445,29.874649,浙江省,宁波市,宁波新天伦,江东区中兴路268号新天伦时代广场126号商铺,KFC,餐饮,false,false,false,false,false,true,false,false,false
15911,121.546387,29.795275,浙江省,宁波市,宁波环球城银泰,鄞州区天童南路1008号145号,KFC,餐饮,false,false,false,true,false,true,false,false,false
15926,121.838287,29.913321,浙江省,宁波市,北仑明州,北仑明州路22号,KFC,餐饮,true,true,false,false,true,false,false,false,true
15928,121.619103,29.859443,浙江省,宁波市,宁波文化广场,河清北路宁波文化广场D区101,KFC,餐饮,false,false,true,true,false,true,false,false,false
15909,119.298859,29.484131,浙江省,杭州市,建德大润发,建德市严州大道新安江街道毕家后,KFC,餐饮,false,false,false,true,true,false,false,false,false
15892,120.133206,30.276864,浙江省,杭州市,文三颐高,西湖区文三路345号,KFC,餐饮,false,false,true,true,true,true,false,false,true
15901,120.050638,30.247585,浙江省,杭州市,西溪印象城SEL,五常大道和天目山路交叉口，西溪印象城,KFC,餐饮,false,false,false,false,false,true,false,false,false
15893,120.206949,30.266215,浙江省,杭州市,新塘世纪联华,江干区景芳路与新塘路交汇处西南角新城时代广场一层,KFC,餐饮,false,false,false,true,false,true,false,false,true
15898,119.941555,30.060071,浙江省,杭州市,富阳玉长城,富阳市春秋北路271号,KFC,餐饮,false,false,false,true,true,false,false,false,true
15902,120.134842,30.266074,浙江省,杭州市,黄龙恒励精选,西湖区黄龙路1号黄龙体育场东看台下恒励宾馆一层,KFC,餐饮,false,false,false,false,false,true,false,false,true
15903,120.054779,30.242314,浙江省,杭州市,留下西溪,留下大街107号,KFC,餐饮,true,true,true,false,true,true,false,false,false
15905,120.204961,30.260311,浙江省,杭州市,庆春银泰,江干区太平门直街银泰百货一楼,KFC,餐饮,false,false,false,false,true,true,false,false,true
15899,120.215348,30.251399,浙江省,杭州市,华润万象城,富春路701号华润万象城地下1层B163,KFC,餐饮,false,false,true,true,true,true,false,false,false
15907,120.208695,30.207997,浙江省,杭州市,星光,滨江区江南大道228号星光大道商业街一楼,KFC,餐饮,false,true,true,false,true,true,false,false,true
15896,120.101559,30.286839,浙江省,杭州市,杭州湖畔,文一西路湖畔花园文华楼一楼,KFC,餐饮,true,false,true,true,true,true,false,false,true
15931,121.521514,29.870011,浙江省,宁波市,宁波联丰,海曙区环城西路南段256号,KFC,餐饮,false,true,true,false,true,true,false,false,true
15900,120.166069,30.249433,浙江省,杭州市,杭州新解百,解放路249号（国货路和浣纱路交叉口）,KFC,餐饮,false,false,true,true,true,true,false,false,true
15904,120.229992,30.35591,浙江省,杭州市,丁桥物美,浙江省杭州市江干区丁桥镇紫丁香街新城广场一楼肯德基,KFC,餐饮,false,false,true,true,true,true,false,false,true
15906,120.098555,30.293657,浙江省,杭州市,西蒙印象城,古墩路588号印象城二楼,KFC,餐饮,false,false,false,false,true,true,false,false,true
15897,120.161504,30.270806,浙江省,杭州市,杭州剧院,武林广场29号杭州剧院南侧,KFC,餐饮,false,false,true,true,true,true,false,false,true
15913,121.234978,30.167734,浙江省,宁波市,宁波火车南站,火车南站出发夹层NB-3F05,KFC,餐饮,false,false,true,false,false,true,false,true,true
15908,119.68844,29.793177,浙江省,杭州市,桐庐大润发,桐庐市桐君街道金堂山路128号大润发超一搂,KFC,餐饮,false,false,false,true,true,false,false,false,true
15933,121.143626,30.048726,浙江省,宁波市,富巷,余姚市阳明西路271-273号,KFC,餐饮,true,true,false,false,true,false,false,false,true
15922,121.560333,29.808083,浙江省,宁波市,宁波学府,鄞州区钱湖南路666号B座101室,KFC,餐饮,false,false,true,false,true,true,false,false,true
15982,121.595442,29.970858,浙江省,宁波市,骆驼欧尚,镇海区骆驼街道东邑北路558号-1076号商铺,KFC,餐饮,true,true,false,true,false,false,false,false,true
16007,120.715123,30.758952,浙江省,嘉兴市,大润发,中山西路607号,KFC,餐饮,false,false,true,false,true,false,false,false,true
15989,120.751275,30.765349,浙江省,嘉兴市,勤俭路,勤俭路940号,KFC,餐饮,true,true,false,false,false,false,false,false,true
15993,120.802643,30.736014,浙江省,嘉兴市,嘉兴万达,经济开发区广义路与庆丰路交叉口万达广场,KFC,餐饮,false,false,false,true,false,false,false,false,false
15995,120.551611,30.631872,浙江省,嘉兴市,桐乡时代,桐乡市庆丰中路10号时代广场,KFC,餐饮,false,false,false,false,true,false,false,false,false
15985,121.572502,29.862502,浙江省,宁波市,宁波百丈,江东区百丈东路86-2号,KFC,餐饮,false,false,true,true,true,true,false,false,true
15981,121.508604,29.827459,浙江省,宁波市,鄞州乐购,雅戈尔大道145号洛兹大厦,KFC,餐饮,true,true,true,false,true,true,false,false,true
15998,121.723484,29.939683,浙江省,宁波市,小港红联,北仑区小港红联渡口路177号,KFC,餐饮,true,true,false,true,true,false,false,false,true
15979,121.544996,29.826366,浙江省,宁波市,宁波联盛,鄞州宁南北路1288号联盛广场A座,KFC,餐饮,false,true,true,false,false,true,false,false,false
15994,120.74615,30.76079,浙江省,嘉兴市,嘉兴新旭辉,中山路666号商02室一层,KFC,餐饮,true,false,false,true,false,false,false,false,true
15983,121.508353,29.941751,浙江省,宁波市,宁波洪塘海德,江北区洪塘街道洪塘中路258号银亿海德商业中心一楼,KFC,餐饮,false,false,true,true,false,true,false,false,true
15978,121.53968,29.91109,浙江省,宁波市,江北世纪联华,江北区康庄南路72号,KFC,餐饮,true,false,true,true,true,true,false,false,false
15977,121.886708,29.462588,浙江省,宁波市,象山大润发,象山丹南路大润发超一楼,KFC,餐饮,false,false,false,true,true,false,false,false,true
15986,121.59277,29.872836,浙江省,宁波市,宁波泰富,江东区桑田路291号-299号,KFC,餐饮,true,false,true,true,true,true,false,false,true
15987,121.262166,30.160504,浙江省,宁波市,慈溪香格,慈溪市新城大道北路２７７－２８５号（华润万家超旁）,KFC,餐饮,false,false,false,false,true,false,false,false,true
15997,113.395777,22.51226,浙江省,嘉善县,嘉善恒利,魏塘街道中山西路118号恒利广场一楼,KFC,餐饮,false,false,false,false,false,false,false,false,false
15996,120.693672,30.499432,浙江省,嘉兴市,海宁银泰,海宁市海昌南路365号银泰城一楼,KFC,餐饮,false,false,false,true,false,false,false,false,false
16016,120.745071,30.786208,浙江省,嘉兴市,嘉兴北站,禾兴北路1599号（汽车北站旁）,KFC,餐饮,true,false,true,false,false,false,false,false,true
16003,120.911797,30.835229,浙江省,嘉兴市,嘉善乐购,体育南路518号乐购超一楼,KFC,餐饮,true,false,false,true,true,false,false,false,true
16008,120.668388,30.503716,浙江省,嘉兴市,海宁皮革城,海宁市海洲西路201皮革大厦，地产品牌箱包直销中心1-C,KFC,餐饮,false,false,false,true,false,false,false,false,true
16001,120.792054,30.738298,浙江省,嘉兴市,嘉兴中港城,广益路与双溪路交汇处国际中港城一楼,KFC,餐饮,true,false,true,true,false,false,false,false,true
16004,120.9348,30.837953,浙江省,嘉兴市,嘉善大润发,嘉善县施家南路306号财富广场一楼,KFC,餐饮,false,false,false,true,false,false,false,false,true
16010,120.738329,30.740937,浙江省,嘉兴市,嘉兴乐天玛特,城南路乐天玛特超市,KFC,餐饮,false,false,true,true,false,false,false,false,true
15988,120.948784,30.514189,浙江省,嘉兴市,海盐秦山,海盐县新桥南路100号,KFC,餐饮,true,true,false,true,true,false,false,false,true
16014,121.016473,30.702486,浙江省,嘉兴市,平湖大润发,新华中路世纪商业中心3号楼139号,KFC,餐饮,true,false,false,false,true,false,false,false,true
15990,120.692722,30.527841,浙江省,嘉兴市,海宁华联,海宁市工人路58号,KFC,餐饮,true,false,false,false,true,false,false,false,true
16012,120.6828,30.520022,浙江省,嘉兴市,海宁正翔,海宁市文苑路与联合路交叉口，沃尔玛超一楼,KFC,餐饮,true,true,false,true,true,false,false,false,true
15991,120.919498,30.844145,浙江省,嘉兴市,嘉善农工商,嘉善县解放西路171号,KFC,餐饮,true,true,false,true,true,false,false,false,true
15984,121.25042,30.174101,浙江省,宁波市,慈溪银泰,慈溪市银泰城南城路163号一楼,KFC,餐饮,false,false,false,false,false,false,false,false,true
16002,120.46513,30.484894,浙江省,嘉兴市,嘉兴长安休息站,海宁市沪杭高速长安服务区（南）,KFC,餐饮,false,false,false,false,false,true,false,false,false
16018,120.685711,30.532347,浙江省,嘉兴市,海宁龙城,海宁市海昌路1号龙城商业广场1楼,KFC,餐饮,false,true,false,false,true,false,false,false,true
16015,120.781351,30.755351,浙江省,嘉兴市,嘉兴欧尚,中环东路,KFC,餐饮,false,true,true,false,true,false,false,false,true
16000,120.762741,30.763962,浙江省,嘉兴市,嘉兴火车站,铁路嘉兴站原动车候车室一层,KFC,餐饮,false,false,true,false,false,false,false,true,true
16017,120.708742,30.763353,浙江省,嘉兴市,嘉兴江南摩尔,洪兴西路1766号-江南摩尔西区一层A111,KFC,餐饮,true,true,true,true,true,false,false,false,true
15999,120.553841,30.632883,浙江省,嘉兴市,桐乡乐购,桐乡市东兴街与鱼行街交叉口中虹天地一期一楼,KFC,餐饮,true,false,false,true,false,false,false,false,false
16013,120.559296,30.628763,浙江省,嘉兴市,桐乡中都,桐乡市振兴中路2号新世界广场3号,KFC,餐饮,false,true,false,false,true,false,false,false,true
16005,120.949181,30.514688,浙江省,嘉兴市,海盐大润发,海盐县新桥北路118号，大润发超一楼,KFC,餐饮,false,false,false,true,true,false,false,false,true
15980,121.548084,29.808087,浙江省,宁波市,宁波桑德兹,鄞州区天童南路与日丽中路交叉处南部商务区,KFC,餐饮,false,false,true,true,true,true,false,false,true
16006,120.55181,30.632805,浙江省,嘉兴市,东兴,桐乡市东兴街6号,KFC,餐饮,false,true,false,false,true,false,false,false,true
16011,120.752994,30.766087,浙江省,嘉兴市,华庭,建国路和勤俭路交叉口华庭街,KFC,餐饮,false,true,true,false,true,false,false,false,true
16024,121.26319,30.162233,浙江省,宁波市,慈溪新都,慈溪市新城大道南路228-232,KFC,餐饮,false,false,false,true,true,false,false,false,true
